Choice,follower_count,following_count,listed_count,mentions_received,retweets_received,mentions_sent,retweets_sent,posts,network_feature_1,network_feature_2,network_feature_3
0,983,-65,40,2.361338039,0.83195438,-0.239018782,0,-1.018725977,9,-150.5,-3179.7
0,-126906,-147577,-126,61.40154569,-2.180359316,-19.15729488,-0.716589884,-12.4456644,410,-165.1284627,-7586.664105
0,824,-1201,-6,7.869929327,3.229990666,4.986065353,1.511919481,5.18861278,30,55.9122807,1827.5
1,103070,-11053,9083,141.2249592,54.11540537,-6.593921026,0.719244154,-3.00551222,623,0.830267916,-5255.807285
0,399,-518,12,-1.212359299,-0.246335183,-1.473895421,-0.236628594,-0.95180475,-5,-27.5,-406.5
0,205932,-24467,7775,167.1160564,92.7733444,2.049497659,0.555724007,-38.06979396,667,-74.54594084,-13390.05863
1,-1605071,264,-9757,-388.4066455,-217.3051577,-0.022401648,0.236628594,-0.253627936,-1701,50.6209668,1208.601048
1,-1524039,-434,-41477,-3315.89207,-1401.572305,-8.156632603,-6.457852373,-22.34268776,-12202,-48.95732839,-1256.647334
1,-235900,-690,-2785,-76.84424661,-23.62174968,-12.44109793,-2.45022171,-12.50656907,-306,-82.20064725,-2084.31068
0,16405,-20687,895,1528.160464,282.1416841,75.72586024,4.308516884,101.9058811,3300,-178.4393868,-6354.92442
1,2310109,325,70100,4000.973307,1547.672526,9.714425368,0,8.696492853,12420,3.61909015,-2717.187988
1,923263,-1974,-5737,-273.3818209,-65.89876429,-6.712470525,-1.237411868,-7.222846544,-1035,-254.4230851,-8544.600542
0,7395,65,915,3.260344192,1.378681735,0.029888478,-0.238894358,-0.499815533,14,76.73333333,1921
1,-121748,-12998,-10651,-262.4332121,-92.78690948,-8.647953881,-1.259701291,-9.571865882,-1045,-90.31971526,-2154.541937
0,1911438,32503,14859,38158.2017,131.5922956,1.114028844,0.286664825,3.320531278,21960,19.24536275,958.9209777
1,2568050,13059,3879,168547.6618,52343.49113,10.59837877,1.313378062,12.40350846,195169,0.566863573,775.5448862
0,173760,2561,16323,345.1023247,85.69662734,6.712470525,1.237411868,6.971509758,1318,171.5329827,7893.014876
1,4649,-797,239,53.09640956,12.22376027,6.562142324,-0.756821483,5.649306797,202,29.62134146,1599.769715
1,-631623,-205,-7506,-614.8682415,-329.2295876,-3.951775598,-1.240062414,-12.20453208,-2536,-35.83865939,-2231.568979
1,-232474,-280,-7904,-174.9707327,-100.1867762,-3.007987118,-1.514213467,-4.301415342,-678,-46.0969163,-2337.155653
0,23080,23152,-98,7.583228749,7.390807696,0.958489459,0.958489459,42.11987251,10,121.6428571,15756.71429
0,625686,-576,-3159,3126.903613,1937.733063,16.49344757,0.752098777,89.02721988,10499,-86.014981,-1425.874398
0,5913068,-1028,7124,65730.06143,32048.17546,-5.831934804,-1.001186597,-3.451458346,187561,-94.07280172,-686.0357543
0,1706168,395,12136,829.8892286,93.29254253,6.289751387,2.508556632,2.035644189,2591,19.28910134,1841.472721
1,199880,-1803,599,107.461024,34.47712211,-4.245900476,-4.237661625,-7.701956177,691,14.3303649,1785.112988
0,-43260,-5366,-1259,-123.2146036,-17.27744223,-6.701249378,-1.481471626,-5.468588679,-502,2.896990741,-2726.386343
1,-5920,-1422,-278,-39.48906782,-3.76594972,-1.415449713,0,-0.929850619,-116,-63.99152542,-2503.949153
0,6225251,233,40498,16531.84395,9816.347033,6.191889886,4.239708177,11.78636973,61839,-194.7021693,-2807.589227
0,25037,20330,455,1.382089867,0.61631264,0.983150853,0.983150853,1.924464298,7,228.5714286,9940.714286
1,941552,2570,-8427,-54.61525004,-1.841118088,-0.066054546,0.234262308,1.392914909,-277,-40.56023965,59780.23693
1,258283,330648,-4549,-842.1375234,-421.9620789,-20.54313994,-1.270704512,-22.1308826,-2320,-35.33049846,988.9840083
0,183323,-306,6030,29.16541641,2.951741087,-6.564703315,-1.021647746,-3.497619329,157,-5.44344657,6652.992191
0,9540350,1712,17778,4335.231812,668.2475165,7.039864017,1.501248768,2.517462939,12247,-44.21486158,1430.41185
1,-487510,-38776,-6626,-42.2113037,-4.211108035,-2.199162393,-0.470938467,-2.196772206,-160,-374.9327485,-12812.87544
1,-119423,-1443,620,-61.66775405,-7.070744566,10.16059235,0.990922022,13.95753071,-229,220.2695169,-3958.743411
1,2101761,-9878,19760,350.2065902,161.2570917,-2.692120635,0.022856493,-2.966093268,1375,-84.58399306,-2459.021301
1,951739,5035,-133,16074.85073,8469.020685,18.30146452,15.23869361,124.6675135,52741,-40.95960869,-1322.598722
0,4619040,33073,12458,171940.8088,52032.21054,7.827782554,-0.205326067,7.001179819,208508,-8.25028507,-105.7008298
1,-43436,-2374,-3445,-211.3815494,-85.50467291,-20.6190867,-9.159741321,-18.28554759,-841,-279.1869659,-7564.599197
0,2760869,548604,9600,-1481.733733,-775.3581163,27.39160454,0.495458722,9.840680563,-4859,10.03064568,-1405.314793
1,-52385,-5945,-2500,-113.5051121,-22.6523798,-16.53529537,-1.991995146,-10.41441535,-433,39.44854586,14234.97511
1,-1078239,150464,-5318,-591.1762068,-18.86441865,13.63967963,-1.288378956,10.41179478,-1914,214.4981635,10039.40403
1,-512381,75,-10003,-752.9143118,-363.7806796,-4.664831529,-0.485599094,-6.491563832,-3156,-1.391596376,25.46963449
0,1239977,-118975,32425,7049.421061,3763.299248,2.001490664,0.239018782,10.11602831,25247,-44.33851043,-16183.86435
0,-623281,1795,-822,-20579.37603,-5586.006742,24.32032711,0.73900555,-10.33143964,-55846,82.4563794,2653.020133
1,-24622,-486,-3145,1557.632079,726.3654541,26.41865399,7.038144429,89.10868874,3377,-113.7338901,-1991.588957
1,-425921,-2430,-9092,-146.2058271,-53.49007252,0.700176682,1.367423447,2.372540462,-598,34.45413799,2223.277091
1,-186513,-90683,-3165,-488.5295072,-75.66837431,0,0,0,-762,-275.7204929,-19727.01556
1,3617,-31,-309,4.691398964,0.476923425,-0.266840362,0,-0.749679443,21,33.02272727,2143.181818
1,-196861,-10,-1184,-36.69855268,-15.02746954,-9.313924389,-1.98638234,-11.53675172,-144,-27.1699724,-2199.795342
0,102301,500,4063,159.4637591,30.15001851,2.275555352,0.930840251,-0.46348219,640,8.946120328,-2447.913692
1,-437634,-331438,-838,-188.7426339,-129.1073105,2.035263953,0.498878883,4.565861417,-678,92.46415943,3532.822244
1,-327776,-700,-1072,-283.3610601,-256.5452731,-25.77673173,1.429719134,-16.86031386,-1103,-32.96180252,-2128.710472
0,67567,43054,7421,48.91538434,27.2712511,-12.53528826,-1.68813261,-8.624929578,222,-5.114360242,-73.13178285
1,26482,-292860,5776,-156.168845,-131.1080115,2.199162393,0.470938467,2.196772206,-558,371.7988688,11682.11533
1,-397,-204,69,2.350339686,-1.307392539,3.930639007,0.760251749,2.463217459,-1,106.6956522,5282.278656
0,-721720,68,520,1643.251105,303.8989426,0.117495477,0.796106098,3.712815936,4991,-247.1412383,-12316.95991
0,76650,430,3567,165.2549614,89.04265305,4.826733244,2.316328012,6.312079103,681,82.98695652,3777.766667
1,-46062,-10556,-2848,-137.994764,-49.86262454,0.054107849,3.028570064,6.786651529,-539,-118.7384899,-5280.064457
0,1092946,-1264,10404,66.46831184,18.47268798,-4.383103881,-1.232451216,-3.421713271,259,-65.49699894,-2084.178769
1,-14342,301,-716,-55.89304252,-22.22144159,-5.811963731,-0.241433113,-4.866628131,-202,-152.495098,-3286.617647
1,-4332721,288,-20590,-1574.595631,-763.0870059,9.265688883,0.259030243,3.993984194,-6652,12.64954705,-502.4099181
1,-147673,-10540,-2828,-130.0663104,-47.52656599,-3.210993258,-0.241433113,-1.219926326,-511,-96.58795224,-1535.107467
0,13443,17255,-139,564.3889378,387.0086224,26.96608504,7.067053387,31.51595079,1730,-122.1869542,-1455.560616
0,54957,320,1049,166.1163922,95.15812517,3.007987118,1.514213467,4.301415342,637,-19.52213132,692.9175582
0,4868679,-6100,24348,1676.818085,773.7197075,-13.74314043,-1.68813261,-12.56025216,6943,-33.37247303,1041.264624
0,-9258,-9901,-300,4.459111712,0.511349235,-2.081910115,0,-0.012058362,16,-37.55,-4774.05
1,870219,-109,13725,132.8738227,55.92724395,2.263016689,1.020656865,1.755265608,561,135.1584507,5187.5
0,-1548613,-3,-9084,-5095.787845,-1045.293979,-13.84884888,-2.796417584,-3.580290883,-14524,87.80233279,3388.741426
1,-25361,17682,-6194,19.23790575,-56.58810392,-4.322671304,-1.259701291,-2.704197818,-305,-109.5691012,-2395.945781
0,91846,-5332,362,1654.913668,728.9110332,30.7294733,8.467863563,89.99292607,3841,-61.06417986,-2496.743644
0,4475,1952,170,21.02186625,12.16886211,4.748889017,2.487795236,-32.03044231,89,91.9209622,1963.190722
1,223359,-128220,-5361,293.6840564,67.63324667,45.42016224,7.961053359,47.55719892,683,-87.82042194,-3812.616346
0,236011,615,2789,75.74839985,23.8705731,12.44109793,2.45022171,12.0038955,302,62.60064725,3717.11068
1,9052,-394,-695,-43.63774978,-15.17767819,-4.810465943,0.25744577,-1.837612703,-152,-35.39705882,2789.264706
0,195806,-537,8598,3931.576844,1574.285947,-0.014856759,-0.253875541,7.674513759,10556,36.96207826,-5032.644577
1,-260895,12,-386,-624.5536444,-457.5480465,-1.429843122,0.760251749,-4.934405681,-2582,105.8693383,5053.17743
0,-799,-1424,15,2.159189372,0,-0.774748105,0,-0.523646817,9,-18.48571429,180.3714286
1,1110342,58106,-8732,779.4176498,80.24091273,8.315508857,1.459018535,4.195555637,1291,-18.37682172,1590.343051
1,-345746,-1422,-5125,-454.4176368,-293.5334849,-26.57611475,3.270003177,-10.46269491,-1790,-151.6726287,-4734.345799
0,-193818,15284,-2770,-180.7088313,-88.09748804,-7.097827081,-1.940007727,-9.973417995,-665,17.24434875,-4221.383225
0,452978,331045,433,189.9764091,133.4380543,-15.06543155,-2.438163817,-6.916255892,692,-98.50500911,-2165.106557
1,175130,88811,2097,457.9044817,66.30113835,-12.60813661,-0.990922022,-16.89371533,638,-13.62202682,13833.02344
1,-1444477,-179,-6697,-49.46080823,-12.63226461,-3.363057984,-0.961616814,-2.670766654,-209,-239.239726,-12240.87352
1,-1585701,-11709,-37189,-12478.47097,-4861.231923,-18.72816367,-5.445440269,4.484278312,-22942,8.423953374,-428.016865
1,-389294,-3193,-6402,-33.02150285,11.88516491,-7.243249161,-0.488158541,-1.566920887,-120,-97.56318417,-4275.735114
1,161498,466,7835,-1619.041374,-737.102616,-29.20614286,-8.467863563,-92.19294986,-3613,83.7333035,970.3000348
1,-1250232,-38,-14677,-17400.39703,-13789.07425,28.76455863,7.987411668,77.03006883,-48513,9.217821786,1038.816067
0,366251,12,3374,1167.283521,414.909535,49.8181295,7.961053359,82.43467328,3448,17.41435912,1455.346275
1,-98459,-119069,-2124,-52.61270507,-15.55602477,-10.13705487,0.497646835,-4.551178691,-166,-132.4606625,-3403.394065
0,8153486,-1869,25258,2723.186817,766.5535652,-23.04120345,-0.256139324,-20.9697753,9546,-71.42681882,-1077.100554
0,-378466,-1234,-5931,-2236.194291,-903.4166864,-2.31791678,3.489516431,-23.3678694,-7862,23.81843226,-3051.760401
1,-131666,170,-6973,-648.3114853,-169.8758387,-3.991435092,0,-5.777377418,-2323,-52.83900634,-1266.957752
0,-102282,-13206,-10047,-149.6514008,-37.71977539,-4.613081068,-0.519484905,-1.341399608,-597,-124.5535214,-3139.426571
0,-184,-18304,162,13.61868417,3.903655665,-1.267707181,0,-1.516456695,66,4.929166667,-69.70833333
0,44991,262,2630,136.3213028,36.8983805,24.81218382,3.232988446,21.09651963,521,73.76792974,1380.211579
0,-486035,325,-4969,1608.610111,299.0055554,3.480553461,1.757722912,6.38358259,4820,-22.92702249,-1393.396083
1,-32171,2392,-2203,-86.2658281,-30.93601459,-4.333146522,-1.009089171,-2.531394829,-337,-100.1354467,-5476.7683
0,-18578,-26289,-3635,-231.2648396,-27.01219724,-9.851710878,0.46383937,-11.57256054,-727,-162.1400569,-5802.461381
1,-117119,-820,-9942,-189.4491563,-67.00414958,-11.19432734,-2.466765809,-9.311785216,-790,-136.5420326,-566.9397742
0,-729,-576,-20,2.811252922,0.402958511,0.412077721,0.231919685,-0.303504686,9,16.11111111,495.7777778
0,105279,31784,1636,380.0620674,6.082645392,24.86292115,-0.717056346,-24.87786563,792,149.4738505,-2977.962443
1,-298,-261,-26,-11.47522378,-0.949982757,-5.309796424,-1.76600205,-5.298759741,-33,15.5,-1206.852941
1,-170766,428,-16281,-342.4225007,-83.2260179,-6.712470525,-1.237411868,-6.465618709,-1306,-263.1329827,-8775.270432
1,-226,587,-4,5.356986664,1.882743868,1.04126151,0,1.04126151,18,108.7268908,1612.340336
1,-98351,16338,-9672,383.1196257,322.9834579,16.25720972,4.600287578,21.16814006,971,-162.0727368,-4140.09414
1,2128741,-131,5706,12928.8643,1712.936871,22.38088175,12.75644685,11.29567765,33310,-42.71898887,251.5456252
0,-8610,-7682,-595,3.347440419,2.344020177,0,0,0.482890614,17,50.73262411,3938.721986
1,-392146,-9171,-3313,-257.9644373,-124.1633905,-6.365489126,-0.244121937,-10.64729348,-971,-13.51621074,-2514.392604
0,85011,67011,5101,150.2399528,68.0168624,5.379845616,0,71.53489856,568,205.8832753,9580.39547
1,-2667,-2903,-2739,-191.3648731,-69.07733041,-19.09794035,-7.672879496,-10.21793417,-749,-317.8314596,-6973.324991
0,1205278,-79,12059,79.48245767,14.06061227,0,0,-1.991513599,365,24.0855102,2330.849694
1,321656,-90208,13172,3130.204391,802.5413561,7.728172343,2.167070901,23.5208205,11689,-261.6025848,-18041.0822
1,6848,4540,739,120.2661342,16.21215531,5.4972622,-0.719470677,-30.17950728,216,-48.86363636,-12272.01948
0,121716,698,3971,37.98883083,20.72860741,-3.627565496,-0.510315481,3.624312937,178,137.8384409,545.3784946
0,1168,2984,-34,1.667103071,1.079418147,2.256957315,0.261018241,3.205981221,6,-51.18333333,-1493.916667
1,-241235,-7130,-3658,-242.0784313,-106.5758858,-7.097827081,-1.940007727,-9.477959273,-892,772.9010011,2794.434372
0,-755321,1476,-7039,368.3605314,275.3814488,30.08755104,0,20.96269309,1403,122.4804519,3027.069439
0,193095,134,5427,1042.601532,557.8461936,20.27618074,1.270704512,21.8639234,3046,9.464378238,-1898.423899
1,-8017,-1262,-357,-28.00258338,-5.779635007,-7.084811313,-1.001186597,-5.215780417,-112,-100.0884956,-1885.672566
0,41240,-35,713,31.4558803,16.42734251,4.223267906,1.486861825,10.20847301,117,-90.40813008,854.9105691
0,1524589,532,41565,3315.905154,1401.839264,8.156632603,6.457852373,22.34268776,12202,56.95732839,2204.647334
1,-431284,-984,-4361,-337.1281834,-237.1712657,-23.81484902,0.740216386,-11.2361915,-1327,-53.79532376,-2167.674877
1,-492857,-1609,-12298,-271.2077983,-136.7102201,15.16197429,0.812357284,7.45420589,-1152,58.89899965,926.6467884
0,17827238,46291,89658,16321.17935,5706.637006,-6.584083187,-0.241433113,-4.89572942,60811,-141.9210593,-1909.999315
1,2941,3327,48,-17.82557043,-10.96614276,-5.189063689,-3.100045294,-7.576145011,-43,-37.80151515,-301.5530303
1,-1318679,28996,-14764,-19001.43381,-14528.81436,4.490836985,-0.241433113,-3.989297118,-52352,69.68677308,2894.631169
1,-175101,-1160,-4398,-620.292594,-284.4214303,-4.025768656,-3.981516994,-11.85160607,-2320,-21.11392636,-709.5922399
0,117906,127243,8727,872.5517095,347.5301639,4.14409172,-0.253875541,29.91516139,2763,99.73478106,-1254.03738
1,-108784,9854,-5895,28.34748254,23.61157473,1.933998006,0.241433113,2.695228542,88,30.02825022,3695.718052
0,412745,289458,-556,200.6460901,135.9760397,0,0,0,726,-18.36612022,891.5601093
1,-2256464,-699,-22668,-488.8638293,-211.3252863,-0.765207806,-0.264289606,-0.503381552,-1917,-41.48783014,-3843.376489
0,1779329,-694,42832,1875.953248,1294.25697,2.493187936,1.702962015,3.452225324,5372,-95.67071823,1527.498527
1,-232389,607,-7913,-174.7130958,-100.1705724,-2.273509614,-1.275194685,-3.569328026,-677,-45.5969163,-2252.155653
1,-1696509,-80,-11925,-827.9728892,-93.2596008,-7.520756008,-2.508556632,-4.765767632,-2555,5.472803424,-167.6393882
1,-400164,-125932,-6475,-108.5932304,-9.924368652,-2.532220128,2.487795236,-3.035218825,-473,-135.001532,-7354.978859
0,32215,2516,1057,63.54810933,21.39162749,21.8828251,0.482866226,26.88893505,266,78.89779412,6055.231618
1,681,594,35,2.993749459,2.697223709,0.292230021,0.027940416,2.258159967,13,-132.25,-2577.208333
1,998862,654,12958,1387.888388,557.0648495,-1.783288681,-0.727008305,-1.803657186,4848,68.04500558,2479.230985
0,6224460,-633,40444,16531.64457,9816.347033,5.24537551,4.003079583,11.54974114,61838,-144.4521693,-589.9225602
1,-236409,-233992,-1971,-18.87524161,-7.016477963,0,0,0,-58,-1.806451613,-2492.758065
1,-119905,-55,-6196,-649.4777366,-143.1803072,-1.054798826,-1.189472225,-3.669168961,-2270,6.31517622,-893.7234291
1,-5362,-400,-471,-30.03071754,-1.54947429,-5.211891159,0,-4.210862864,-111,-224.2252252,-7527.405405
1,-6105,-445,-217,-3.985711745,-0.953001631,-1.722331196,-0.736935879,-0.723852222,-11,82.22352941,434.8823529
1,-1202696,-2972,-259,-54.66853574,-24.3927207,-1.220647295,0.002366286,-1.915374182,-172,5.116666667,-60403.91667
0,116000,13689,10660,215.5367642,71.20577962,10.62413637,1.259701291,4.362359293,868,218.0855883,6164.39001
0,5597521,-150485,33686,16286.19841,9741.742106,-14.96854575,3.019530501,-3.391192685,61159,-225.4894341,-10861.96598
1,-418044,-331604,1454,-155.8942085,-115.8826104,1.015655004,0,0.759215064,-540,87.55760958,-420.3579816
0,120493,-1587,5905,620.5632367,160.6854051,-7.906720123,-0.749488909,-9.940174522,2209,-263.2535133,-4682.117707
0,-29517,2141,4668,245.7569283,94.43138029,6.211576827,4.991697368,-8.656650897,864,31.64608907,436.9543431
1,99041,-461,7345,65.72725536,36.67270297,-6.450691563,-1.496204945,-6.206779418,294,-94.40467269,-692.3583315
1,-259976,2582,-8720,-107.6166827,-25.15442064,0.970255474,0.497646835,2.683521948,-443,-86.62690632,-2117.596405
0,128682,-28902,2786,166.7450708,74.05917357,3.403336843,3.257596746,2.616339564,622,7.408356028,-107.2434401
0,46374,857,1161,207.002192,42.6447839,-48.58830919,1.716242755,-21.45473023,850,22.87556689,384.7653061
0,1096427,199,10565,54.38897431,13.89868581,-7.647416117,-4.867443289,-10.34003835,236,-19.49764956,-113.8196278
1,-2473706,-549840,-6897,-562.2662571,-110.8272112,-38.74397545,0.991434508,-40.49952081,-2152,-15.6620689,315.7669764
0,57223,-407,2911,88.04789167,25.43857227,-3.17891465,-0.791994876,-2.303524113,398,174.7686951,7370.859973
0,875089,51,9135,178.3590044,63.97678123,7.526433414,0.014708191,5.304147442,730,167.4716125,10030.76427
1,-36870,-40,-2262,-36.51278943,-17.72683487,-0.76931982,0,1.734205262,-157,-82.70761839,2644.588195
0,823101,2160,13230,87.30968252,28.57272283,5.819965037,2.019832122,4.452785699,350,37.41408451,1869.250704
0,11697,1044,436,87.6016329,27.46714552,5.940769502,0,5.464441899,373,83.93085106,1970.268617
0,6550,232,644,11.58462023,1.479950775,4.914586476,0.736542198,3.200243902,48,79.54,2015.28
1,-12004,-411,-6186,-659.6211074,-145.2332578,-1.418036241,1.05661639,4.29538542,-2299,-53.26325515,-990.8312722
1,-81769,243,-5247,-140.8687824,-34.92228406,-3.419800232,-0.495909018,-2.674452425,-576,-46.88593482,-1185.921955
1,2960733,118766,-5932,-641.2110659,-135.5898205,-4.929472531,-2.213386787,-6.20461276,-2236,-4.954797441,15574.8951
1,996,200,43,1.743337139,0.586920647,-0.519575578,-0.236628594,0.754514428,8,152.6333333,1701.9
1,-133589,-128674,-8529,-822.0458047,-324.4483788,-4.136320551,0,-28.17193246,-2572,-94.05620963,-4712.921804
0,1524816,592,41568,3316.159029,1401.839264,7.907809185,6.457852373,22.09386434,12203,57.95732839,2352.647334
1,-808638,9685,-12385,-39.07738508,-15.47840852,11.23380582,-0.767769189,8.890530544,-183,126.2976802,7268.496355
1,3546,198,-100,-1.698567973,-0.347093784,-0.494667425,0,-0.990126147,-9,37.22727273,2932.318182
1,-238807,-7276,-3599,-225.4852004,-103.9588569,-1.319366646,-1.429692246,-6.490325837,-833,16.30422692,-2731.71079
0,390724,7421,3284,257.7670805,124.3710371,7.136573959,0.495458722,9.670357316,970,-33.65045593,696.5592705
1,-485660,48592,1870,-468.6575183,-244.879072,-2.743923429,-1.240062414,-8.269209499,-1936,18.96364703,-277.9429493
1,-2216634,-120,-10336,-13535.42522,-1862.721048,-26.06664323,-12.99787996,-17.49000339,-35457,95.32147189,30.28208383
1,-5109,-431,-260,-17.13479467,-6.507624748,-4.644908226,-1.261564194,-4.636233831,-72,26.74712644,2010.197701
0,-16454,712,4377,590.6886728,418.2061218,7.204621233,-1.672485394,8.583403955,1252,46.30246043,178.2684298
1,-126872,36,-829,-139.6989049,-77.65154641,-1.790002329,0,-18.5667852,-465,-29.99364407,-1643.379237
1,-7556,3908,-845,4.597831102,-66.20872877,-4.375806237,-2.07730923,-6.35148202,-112,-36.1226087,-1801.676232
